0,TokenDispatch.sol,0
11,TokenDispatch.sol,15.63
16,TokenDispatch.sol,15.63
25,TokenDispatch.sol,18.75
36,TokenDispatch.sol,18.75
50,TokenDispatch.sol,18.75
65,TokenDispatch.sol,18.75
76,TokenDispatch.sol,18.75
83,TokenDispatch.sol,18.75
93,TokenDispatch.sol,18.75
101,TokenDispatch.sol,18.75
111,TokenDispatch.sol,18.75
122,TokenDispatch.sol,18.75
131,TokenDispatch.sol,21.88
143,TokenDispatch.sol,21.88
154,TokenDispatch.sol,21.88
163,TokenDispatch.sol,21.88
172,TokenDispatch.sol,21.88
186,TokenDispatch.sol,21.88
196,TokenDispatch.sol,21.88
208,TokenDispatch.sol,21.88
223,TokenDispatch.sol,21.88
233,TokenDispatch.sol,21.88
243,TokenDispatch.sol,21.88
255,TokenDispatch.sol,21.88
265,TokenDispatch.sol,21.88
275,TokenDispatch.sol,21.88
285,TokenDispatch.sol,21.88
296,TokenDispatch.sol,21.88
306,TokenDispatch.sol,21.88
316,TokenDispatch.sol,21.88
328,TokenDispatch.sol,21.88
337,TokenDispatch.sol,21.88
347,TokenDispatch.sol,21.88
356,TokenDispatch.sol,21.88
366,TokenDispatch.sol,21.88
377,TokenDispatch.sol,21.88
387,TokenDispatch.sol,21.88
398,TokenDispatch.sol,21.88
408,TokenDispatch.sol,21.88
417,TokenDispatch.sol,21.88
428,TokenDispatch.sol,21.88
439,TokenDispatch.sol,21.88
448,TokenDispatch.sol,21.88
459,TokenDispatch.sol,21.88
468,TokenDispatch.sol,21.88
479,TokenDispatch.sol,21.88
488,TokenDispatch.sol,21.88
498,TokenDispatch.sol,21.88
508,TokenDispatch.sol,21.88
517,TokenDispatch.sol,21.88
527,TokenDispatch.sol,21.88
537,TokenDispatch.sol,21.88
547,TokenDispatch.sol,21.88
558,TokenDispatch.sol,21.88
568,TokenDispatch.sol,21.88
578,TokenDispatch.sol,21.88
589,TokenDispatch.sol,21.88
600,TokenDispatch.sol,21.88
610,TokenDispatch.sol,21.88
620,TokenDispatch.sol,21.88
630,TokenDispatch.sol,21.88
641,TokenDispatch.sol,21.88
651,TokenDispatch.sol,21.88
661,TokenDispatch.sol,21.88
672,TokenDispatch.sol,21.88
686,TokenDispatch.sol,21.88
698,TokenDispatch.sol,21.88
709,TokenDispatch.sol,21.88
717,TokenDispatch.sol,21.88
727,TokenDispatch.sol,21.88
738,TokenDispatch.sol,21.88
748,TokenDispatch.sol,21.88
