0,AavePoolReward.sol,0
9,AavePoolReward.sol,52.63
18,AavePoolReward.sol,52.63
28,AavePoolReward.sol,52.63
37,AavePoolReward.sol,57.89
47,AavePoolReward.sol,57.89
57,AavePoolReward.sol,57.89
67,AavePoolReward.sol,57.89
77,AavePoolReward.sol,57.89
87,AavePoolReward.sol,73.68
99,AavePoolReward.sol,73.68
110,AavePoolReward.sol,73.68
119,AavePoolReward.sol,73.68
129,AavePoolReward.sol,73.68
141,AavePoolReward.sol,73.68
151,AavePoolReward.sol,73.68
160,AavePoolReward.sol,73.68
169,AavePoolReward.sol,73.68
178,AavePoolReward.sol,73.68
187,AavePoolReward.sol,73.68
196,AavePoolReward.sol,73.68
205,AavePoolReward.sol,73.68
215,AavePoolReward.sol,73.68
224,AavePoolReward.sol,73.68
233,AavePoolReward.sol,73.68
243,AavePoolReward.sol,73.68
252,AavePoolReward.sol,73.68
261,AavePoolReward.sol,73.68
270,AavePoolReward.sol,73.68
279,AavePoolReward.sol,73.68
289,AavePoolReward.sol,73.68
298,AavePoolReward.sol,73.68
307,AavePoolReward.sol,73.68
316,AavePoolReward.sol,73.68
325,AavePoolReward.sol,73.68
334,AavePoolReward.sol,73.68
344,AavePoolReward.sol,73.68
353,AavePoolReward.sol,73.68
362,AavePoolReward.sol,73.68
371,AavePoolReward.sol,73.68
380,AavePoolReward.sol,73.68
389,AavePoolReward.sol,73.68
398,AavePoolReward.sol,73.68
408,AavePoolReward.sol,73.68
417,AavePoolReward.sol,73.68
426,AavePoolReward.sol,73.68
435,AavePoolReward.sol,73.68
444,AavePoolReward.sol,73.68
454,AavePoolReward.sol,73.68
468,AavePoolReward.sol,73.68
481,AavePoolReward.sol,73.68
495,AavePoolReward.sol,73.68
508,AavePoolReward.sol,73.68
521,AavePoolReward.sol,73.68
534,AavePoolReward.sol,73.68
547,AavePoolReward.sol,73.68
559,AavePoolReward.sol,73.68
571,AavePoolReward.sol,73.68
584,AavePoolReward.sol,73.68
596,AavePoolReward.sol,73.68
610,AavePoolReward.sol,73.68
623,AavePoolReward.sol,73.68
635,AavePoolReward.sol,73.68
649,AavePoolReward.sol,73.68
662,AavePoolReward.sol,73.68
675,AavePoolReward.sol,73.68
687,AavePoolReward.sol,73.68
700,AavePoolReward.sol,73.68
714,AavePoolReward.sol,73.68
727,AavePoolReward.sol,73.68
738,AavePoolReward.sol,73.68
751,AavePoolReward.sol,73.68
767,AavePoolReward.sol,73.68
778,AavePoolReward.sol,73.68
792,AavePoolReward.sol,73.68
805,AavePoolReward.sol,73.68
818,AavePoolReward.sol,73.68
833,AavePoolReward.sol,73.68
847,AavePoolReward.sol,73.68
860,AavePoolReward.sol,73.68
873,AavePoolReward.sol,73.68
885,AavePoolReward.sol,73.68
898,AavePoolReward.sol,73.68
912,AavePoolReward.sol,73.68
926,AavePoolReward.sol,73.68
939,AavePoolReward.sol,73.68
952,AavePoolReward.sol,73.68
967,AavePoolReward.sol,73.68
980,AavePoolReward.sol,73.68
995,AavePoolReward.sol,73.68
1008,AavePoolReward.sol,73.68
1022,AavePoolReward.sol,73.68
1036,AavePoolReward.sol,73.68
1049,AavePoolReward.sol,73.68
1064,AavePoolReward.sol,73.68
1077,AavePoolReward.sol,73.68
1090,AavePoolReward.sol,73.68
1103,AavePoolReward.sol,73.68
1119,AavePoolReward.sol,73.68
1131,AavePoolReward.sol,73.68
1146,AavePoolReward.sol,73.68
1160,AavePoolReward.sol,73.68
1175,AavePoolReward.sol,73.68
1188,AavePoolReward.sol,73.68
1203,AavePoolReward.sol,73.68
1217,AavePoolReward.sol,73.68
1227,AavePoolReward.sol,73.68
1236,AavePoolReward.sol,73.68
1245,AavePoolReward.sol,73.68
1255,AavePoolReward.sol,73.68
1264,AavePoolReward.sol,73.68
1273,AavePoolReward.sol,73.68
1282,AavePoolReward.sol,73.68
1292,AavePoolReward.sol,73.68
1300,AavePoolReward.sol,73.68
1310,AavePoolReward.sol,73.68
1320,AavePoolReward.sol,73.68
1332,AavePoolReward.sol,73.68
1347,AavePoolReward.sol,73.68
1360,AavePoolReward.sol,73.68
1373,AavePoolReward.sol,73.68
1387,AavePoolReward.sol,73.68
1400,AavePoolReward.sol,73.68
1415,AavePoolReward.sol,73.68
1428,AavePoolReward.sol,73.68
1442,AavePoolReward.sol,73.68
1456,AavePoolReward.sol,73.68
1468,AavePoolReward.sol,73.68
1481,AavePoolReward.sol,73.68
1495,AavePoolReward.sol,73.68
1510,AavePoolReward.sol,73.68
1526,AavePoolReward.sol,73.68
1540,AavePoolReward.sol,73.68
1553,AavePoolReward.sol,73.68
1569,AavePoolReward.sol,73.68
1584,AavePoolReward.sol,73.68
1600,AavePoolReward.sol,73.68
1614,AavePoolReward.sol,73.68
1628,AavePoolReward.sol,73.68
1642,AavePoolReward.sol,73.68
1656,AavePoolReward.sol,73.68
1669,AavePoolReward.sol,73.68
1683,AavePoolReward.sol,73.68
1697,AavePoolReward.sol,73.68
1709,AavePoolReward.sol,73.68
1722,AavePoolReward.sol,73.68
1736,AavePoolReward.sol,73.68
1749,AavePoolReward.sol,73.68
1764,AavePoolReward.sol,73.68
1778,AavePoolReward.sol,73.68
1791,AavePoolReward.sol,73.68
1804,AavePoolReward.sol,73.68
