0,JGNRewards.sol,0
11,JGNRewards.sol,73.33
24,JGNRewards.sol,73.33
36,JGNRewards.sol,73.33
49,JGNRewards.sol,76.67
61,JGNRewards.sol,76.67
73,JGNRewards.sol,76.67
83,JGNRewards.sol,76.67
93,JGNRewards.sol,76.67
103,JGNRewards.sol,76.67
114,JGNRewards.sol,76.67
125,JGNRewards.sol,76.67
135,JGNRewards.sol,76.67
146,JGNRewards.sol,76.67
159,JGNRewards.sol,76.67
171,JGNRewards.sol,76.67
181,JGNRewards.sol,76.67
193,JGNRewards.sol,76.67
203,JGNRewards.sol,76.67
214,JGNRewards.sol,76.67
227,JGNRewards.sol,76.67
236,JGNRewards.sol,76.67
248,JGNRewards.sol,76.67
258,JGNRewards.sol,76.67
268,JGNRewards.sol,76.67
277,JGNRewards.sol,76.67
287,JGNRewards.sol,76.67
296,JGNRewards.sol,76.67
310,JGNRewards.sol,76.67
320,JGNRewards.sol,76.67
331,JGNRewards.sol,76.67
340,JGNRewards.sol,76.67
352,JGNRewards.sol,76.67
363,JGNRewards.sol,76.67
375,JGNRewards.sol,76.67
383,JGNRewards.sol,76.67
394,JGNRewards.sol,76.67
404,JGNRewards.sol,76.67
416,JGNRewards.sol,76.67
426,JGNRewards.sol,76.67
434,JGNRewards.sol,76.67
445,JGNRewards.sol,76.67
454,JGNRewards.sol,76.67
465,JGNRewards.sol,76.67
474,JGNRewards.sol,76.67
486,JGNRewards.sol,76.67
496,JGNRewards.sol,76.67
506,JGNRewards.sol,76.67
516,JGNRewards.sol,76.67
526,JGNRewards.sol,76.67
537,JGNRewards.sol,76.67
549,JGNRewards.sol,76.67
559,JGNRewards.sol,76.67
569,JGNRewards.sol,76.67
579,JGNRewards.sol,76.67
589,JGNRewards.sol,76.67
599,JGNRewards.sol,76.67
607,JGNRewards.sol,76.67
616,JGNRewards.sol,76.67
624,JGNRewards.sol,76.67
633,JGNRewards.sol,76.67
642,JGNRewards.sol,76.67
651,JGNRewards.sol,76.67
660,JGNRewards.sol,76.67
670,JGNRewards.sol,76.67
678,JGNRewards.sol,76.67
687,JGNRewards.sol,76.67
696,JGNRewards.sol,76.67
705,JGNRewards.sol,76.67
714,JGNRewards.sol,76.67
723,JGNRewards.sol,76.67
732,JGNRewards.sol,76.67
741,JGNRewards.sol,76.67
750,JGNRewards.sol,76.67
759,JGNRewards.sol,76.67
767,JGNRewards.sol,76.67
777,JGNRewards.sol,76.67
785,JGNRewards.sol,76.67
794,JGNRewards.sol,76.67
803,JGNRewards.sol,76.67
812,JGNRewards.sol,76.67
820,JGNRewards.sol,76.67
829,JGNRewards.sol,76.67
838,JGNRewards.sol,76.67
847,JGNRewards.sol,76.67
857,JGNRewards.sol,76.67
865,JGNRewards.sol,76.67
875,JGNRewards.sol,76.67
883,JGNRewards.sol,76.67
891,JGNRewards.sol,76.67
901,JGNRewards.sol,76.67
909,JGNRewards.sol,76.67
919,JGNRewards.sol,76.67
928,JGNRewards.sol,76.67
937,JGNRewards.sol,76.67
950,JGNRewards.sol,76.67
960,JGNRewards.sol,76.67
970,JGNRewards.sol,76.67
981,JGNRewards.sol,76.67
990,JGNRewards.sol,76.67
1000,JGNRewards.sol,76.67
1011,JGNRewards.sol,76.67
1021,JGNRewards.sol,76.67
1031,JGNRewards.sol,76.67
1044,JGNRewards.sol,76.67
1055,JGNRewards.sol,76.67
1066,JGNRewards.sol,76.67
1078,JGNRewards.sol,76.67
1090,JGNRewards.sol,76.67
1101,JGNRewards.sol,76.67
1113,JGNRewards.sol,76.67
1124,JGNRewards.sol,76.67
1133,JGNRewards.sol,76.67
1144,JGNRewards.sol,76.67
1154,JGNRewards.sol,76.67
1164,JGNRewards.sol,76.67
1175,JGNRewards.sol,76.67
1188,JGNRewards.sol,76.67
1199,JGNRewards.sol,76.67
1213,JGNRewards.sol,76.67
1224,JGNRewards.sol,76.67
1235,JGNRewards.sol,76.67
1247,JGNRewards.sol,76.67
1257,JGNRewards.sol,76.67
1269,JGNRewards.sol,76.67
1279,JGNRewards.sol,76.67
1288,JGNRewards.sol,76.67
1301,JGNRewards.sol,76.67
1314,JGNRewards.sol,76.67
1325,JGNRewards.sol,76.67
1337,JGNRewards.sol,76.67
1346,JGNRewards.sol,76.67
1357,JGNRewards.sol,76.67
1368,JGNRewards.sol,76.67
1377,JGNRewards.sol,76.67
1388,JGNRewards.sol,76.67
1398,JGNRewards.sol,76.67
1411,JGNRewards.sol,76.67
1422,JGNRewards.sol,76.67
1431,JGNRewards.sol,76.67
1442,JGNRewards.sol,76.67
1453,JGNRewards.sol,76.67
1463,JGNRewards.sol,76.67
1474,JGNRewards.sol,76.67
1487,JGNRewards.sol,76.67
1497,JGNRewards.sol,76.67
1509,JGNRewards.sol,76.67
1523,JGNRewards.sol,76.67
1536,JGNRewards.sol,76.67
1546,JGNRewards.sol,76.67
1556,JGNRewards.sol,76.67
1568,JGNRewards.sol,76.67
1579,JGNRewards.sol,76.67
1596,JGNRewards.sol,76.67
1606,JGNRewards.sol,76.67
1618,JGNRewards.sol,76.67
1630,JGNRewards.sol,76.67
1641,JGNRewards.sol,76.67
1654,JGNRewards.sol,76.67
1667,JGNRewards.sol,76.67
1676,JGNRewards.sol,76.67
1691,JGNRewards.sol,76.67
1702,JGNRewards.sol,76.67
1712,JGNRewards.sol,76.67
1722,JGNRewards.sol,76.67
1734,JGNRewards.sol,76.67
1745,JGNRewards.sol,76.67
1756,JGNRewards.sol,76.67
1772,JGNRewards.sol,76.67
1786,JGNRewards.sol,76.67
1798,JGNRewards.sol,76.67
1801,JGNRewards.sol,76.67
