SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
UFragments.sol,,664,sFuzz,true,false,0.21487603305785125,3,28,0.10714285714285714,32,136,0.23529411764705882,18,35,0.5142857142857142,4,34,0.11764705882352941,17.632999897003174,1783.4500000476837,1801.082999944687,87,958,1
