ERC721.sol,,425,DynaMOSA,true,false,0.3684210526315789,0,4,0,15,56,0.26785714285714285,12,21,0.5714285714285714,6,32,0.1875,8.582000017166138,891.4730000495911,900.0550000667572,231,2541,1
IERC721.sol,,425,DynaMOSA,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7829999923706055,898.2409999370575,900.0239999294281,621,6832,1
IERC721Receiver.sol,,425,DynaMOSA,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3799998760223389,898.7229998111725,900.1029996871948,637,7017,1
ERC165.sol,,425,DynaMOSA,true,false,0,0,0,0,0,4,0,0,3,0,0,2,0,1.2649998664855957,898.7379999160767,900.0029997825623,641,7051,1
IERC165.sol,,425,DynaMOSA,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0889999866485596,897.962000131607,900.0510001182556,629,6924,1
