SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
NasiLiquidityPoolFactory.sol,,911,DynaMOSA,false,0.08333333333333333,0,50,0,28,320,0.0875,13,106,0.12264150943396226,13,88,0.14772727272727273,1666.1800000667572,11,123,106
SSTRewards.sol,,541,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1769.6779999732971,30,334,106
BAE.sol,,598,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1730.7809998989105,16,176,96
BTCParamV2.sol,,549,DynaMOSA,true,0.2619047619047619,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1739.5429999828339,39,438,96
YieldFarmLP2.sol,,949,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1725.6310000419617,26,287,96
CryptoGhost.sol,,901,DynaMOSA,true,0.7903225806451613,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1659.087000131607,6,75,96
Voting.sol,,49,DynaMOSA,true,0.10212765957446808,0,30,0,20,250,0.08,18,111,0.16216216216216217,7,94,0.07446808510638298,1681.8609998226166,14,163,96
GUMARewards.sol,,396,DynaMOSA,true,0.5465116279069767,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1733.9249999523163,26,295,96
CryptoSecureBankToken.sol,,861,DynaMOSA,true,0.7411764705882353,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1725.4229998588562,21,234,96
Dipex.sol,,367,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1762.111999988556,35,394,96
INS.sol,,295,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1744.9260001182556,37,409,96
Controller.sol,,561,DynaMOSA,true,0.5901639344262295,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1708.2409999370575,31,345,96
AntiBaseProtocol.sol,,108,DynaMOSA,true,0.8157894736842105,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,24,26,0.9230769230769231,1776.0210001468658,24,269,78
NasiLiquidityPoolFactory.sol,,609,DynaMOSA,true,0.13114754098360656,2,50,0.04,40,320,0.125,18,106,0.16981132075471697,12,88,0.13636363636363635,1661.6549999713898,10,118,78
HTDD_contract.sol,,485,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,1755.1110000610352,27,299,78
Dynamic.sol,,409,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1751.1779999732971,42,463,78
EdenCoin.sol,,976,DynaMOSA,true,0.7916666666666666,2,2,1,27,33,0.8181818181818182,8,8,1,11,14,0.7857142857142857,1720.5490000247955,32,352,78
Cover_ZapIn_General_V1.sol,,346,DynaMOSA,true,0.30392156862745096,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1715.0030000209808,17,197,78
SSTRewards.sol,,802,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1750.800999879837,27,307,78
FrogDAO.sol,,49,DynaMOSA,true,1,0,0,0,21,25,0.84,10,10,1,4,4,1,349.27100014686584,6,76,78
Vat.sol,,309,DynaMOSA,true,0.5959595959595959,4,8,0.5,64,98,0.6530612244897959,27,29,0.9310344827586207,37,62,0.5967741935483871,1758.0140001773834,31,343,72
Wallet.sol,,397,DynaMOSA,true,1,0,0,0,6,6,1,2,2,1,4,4,1,1264.8359999656677,34,384,72
SLTDETHlpReward.sol,,102,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1715.930999994278,24,272,72
ZAD.sol,,997,DynaMOSA,true,0.6415094339622641,0,2,0,41,66,0.6212121212121212,20,29,0.6896551724137931,14,22,0.6363636363636364,1752.4130001068115,45,500,72
PRDZstakingV2.sol,,513,DynaMOSA,true,0.43373493975903615,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,1729.8810000419617,29,324,72
YRX3.sol,,158,DynaMOSA,true,0.6,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,1737.8740000724792,24,266,72
WOLF.sol,,548,DynaMOSA,true,0.4523809523809524,7,22,0.3181818181818182,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1737.90900015831,33,372,72
FrogDAOGovernanceRewards.sol,,656,DynaMOSA,true,0.5714285714285714,5,10,0.5,27,56,0.48214285714285715,13,16,0.8125,5,16,0.3125,1729.470999956131,29,329,72
EqFinanceStaking.sol,,973,DynaMOSA,true,0.3611111111111111,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1776.4329998493195,32,353,72
SSTRewards.sol,,568,DynaMOSA,true,0.7857142857142857,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1745.5770001411438,29,325,108
Dynamic.sol,,685,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1759.5920000076294,42,469,108
Cover_ZapIn_General_V1.sol,,688,DynaMOSA,true,0.30392156862745096,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1714.9990000724792,17,194,108
HTDD_contract.sol,,586,DynaMOSA,true,0.8571428571428571,0,0,0,26,26,1,5,5,1,16,16,1,1731.6559998989105,36,399,108
EdenCoin.sol,,402,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,1724.3450000286102,28,318,108
NasiLiquidityPoolFactory.sol,,186,DynaMOSA,true,0.12295081967213115,1,50,0.02,52,320,0.1625,18,106,0.16981132075471697,12,88,0.13636363636363635,1654.858999967575,11,122,108
AntiBaseProtocol.sol,,759,DynaMOSA,true,0.8157894736842105,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,24,26,0.9230769230769231,1777.8229999542236,24,267,108
FrogDAO.sol,,493,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,1767.1710000038147,27,300,108
FrogDAOGovernanceRewards.sol,,364,DynaMOSA,true,0.6190476190476191,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,1735.0019998550415,29,319,102
Vat.sol,,277,DynaMOSA,true,0.5757575757575758,4,8,0.5,64,98,0.6530612244897959,27,29,0.9310344827586207,35,62,0.5645161290322581,1747.643000125885,31,343,102
Wallet.sol,,257,DynaMOSA,true,1,0,0,0,6,6,1,2,2,1,4,4,1,1311.973000049591,36,406,102
ZAD.sol,,121,DynaMOSA,true,0.660377358490566,0,2,0,41,66,0.6212121212121212,21,29,0.7241379310344828,14,22,0.6363636363636364,1752.4880001544952,44,485,102
WOLF.sol,,542,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1743.023999929428,34,382,102
PRDZstakingV2.sol,,22,DynaMOSA,true,0.43373493975903615,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,1727.4980001449585,27,301,102
YRX3.sol,,171,DynaMOSA,true,0.6,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,1730.7929999828339,23,261,102
SLTDETHlpReward.sol,,754,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1727.5529999732971,24,274,102
EqFinanceStaking.sol,,787,DynaMOSA,true,0.3472222222222222,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1779.7690000534058,32,354,102
Dynamic.sol,,50,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1743.6549999713898,37,411,76
EdenCoin.sol,,76,DynaMOSA,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,1723.444000005722,30,333,76
SSTRewards.sol,,586,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1748.5889999866486,28,317,76
FrogDAO.sol,,105,DynaMOSA,false,1,0,0,0,21,25,0.84,10,10,1,4,4,1,38.134000062942505,1,21,76
AntiBaseProtocol.sol,,248,DynaMOSA,false,0.84,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,24,26,0.9230769230769231,1783.4400000572205,23,258,76
Cover_ZapIn_General_V1.sol,,408,DynaMOSA,false,0.41379310344827586,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1716.861999988556,18,204,76
NasiLiquidityPoolFactory.sol,,251,DynaMOSA,false,0.10897435897435898,0,50,0,44,320,0.1375,17,106,0.16037735849056603,16,88,0.18181818181818182,1658.84099984169,11,121,76
StakingDextoken.sol,,568,Random,false,0.7837837837837838,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,1801.601000070572,291,291,98
vnxManager.sol,,499,Random,false,0.8636363636363636,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,1803.0469999313354,559,559,98
SLTDStaking.sol,,53,Random,false,0.576271186440678,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1802.1259999275208,309,309,98
RainbowRAK.sol,,526,Random,false,0.6607142857142857,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,1806.1440000534058,287,287,98
DmmControllerV2.sol,,891,Random,false,0.312,1,14,0.07142857142857142,76,258,0.29457364341085274,38,111,0.34234234234234234,19,102,0.18627450980392157,1801.8399999141693,89,89,98
DJCoin.sol,,684,Random,false,0.8387096774193549,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1804.0220000743866,308,308,98
SALESCONTRACT.sol,,601,Random,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1807.744000196457,342,342,98
LIBERAPAY.sol,,311,Random,false,0.582089552238806,5,28,0.17857142857142858,87,141,0.6170212765957447,34,39,0.8717948717948718,39,50,0.78,1802.8789999485016,274,274,98
BlueICE.sol,,840,Random,false,0.6842105263157895,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,1807.8980000019073,289,289,98
OnXFinance.sol,,717,Random,false,0.20634920634920634,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1812.5270001888275,289,289,92
KPLAY.sol,,621,Random,false,0.7413793103448276,2,12,0.16666666666666666,89,124,0.717741935483871,41,46,0.8913043478260869,40,50,0.8,1807.9809999465942,268,268,92
TetherToken.sol,,911,Random,false,0.782608695652174,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,1804.8949999809265,300,300,92
GardenContractV2.sol,,892,Random,false,0.3404255319148936,7,62,0.11290322580645161,50,197,0.25380710659898476,25,32,0.78125,0,22,0,1809.5060000419617,231,231,92
GreenMarkTrust.sol,,493,Random,false,1,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1807.1829998493195,376,376,92
FairStockEquity.sol,,51,Random,false,0.8235294117647058,1,6,0.16666666666666666,60,120,0.5,27,28,0.9642857142857143,32,48,0.6666666666666666,1812.4479999542236,203,203,92
Fomp.sol,,414,Random,false,0.6976744186046512,8,24,0.3333333333333333,59,92,0.6413043478260869,19,19,1,14,20,0.7,1806.4270000457764,415,415,92
Rexona.sol,,37,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1803.0479998588562,296,296,92
XenoFelix.sol,,755,Random,false,0.7283950617283951,4,18,0.2222222222222222,105,151,0.695364238410596,55,63,0.873015873015873,48,60,0.8,1800.6470000743866,321,321,92
PRDZstakingV2.sol,,19,DynaMOSA,false,0.47692307692307695,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,1719.9340000152588,28,308,130
YRX3.sol,,826,DynaMOSA,false,0.696969696969697,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,1715.0510001182556,22,243,130
SLTDETHlpReward.sol,,735,DynaMOSA,false,0.7213114754098361,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1709.845999956131,25,277,130
WOLF.sol,,906,DynaMOSA,false,0.4666666666666667,7,22,0.3181818181818182,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1734.0169999599457,32,354,130
EqFinanceStaking.sol,,939,DynaMOSA,false,0.4,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,1770.4479999542236,31,345,130
FrogDAOGovernanceRewards.sol,,736,DynaMOSA,false,0.7307692307692307,5,10,0.5,32,56,0.5714285714285714,13,16,0.8125,11,16,0.6875,1714.9079999923706,28,315,130
ZAD.sol,,456,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1740.2749998569489,33,366,130
Vat.sol,,499,DynaMOSA,false,0.8378378378378378,4,8,0.5,61,98,0.6224489795918368,27,29,0.9310344827586207,34,62,0.5483870967741935,1770.3980000019073,30,337,130
BancorV2_ZapIn_General_V1_1.sol,,394,DynaMOSA,true,0.24242424242424243,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,1748.3990001678467,19,217,147
Rootkit_finance.sol,,162,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1751.9530000686646,30,337,147
GAZ_ERC20.sol,,890,DynaMOSA,true,0.4857142857142857,2,2,1,16,26,0.6153846153846154,7,11,0.6363636363636364,8,22,0.36363636363636365,1722.3380000591278,34,374,147
MetaCoin.sol,,860,DynaMOSA,true,0.8,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,1737.3099999427795,22,250,147
MoshiachCoinStaking.sol,,520,DynaMOSA,true,0.4166666666666667,4,20,0.2,33,88,0.375,18,30,0.6,10,22,0.45454545454545453,1738.2130000591278,36,397,147
FreakCoin.sol,,254,DynaMOSA,true,0.8787878787878788,6,10,0.6,56,74,0.7567567567567568,13,13,1,9,10,0.9,1715.4190001487732,32,362,147
UFragments.sol,,941,DynaMOSA,true,0.30927835051546393,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,1753.1070001125336,59,650,147
Straight_Fire_Finance.sol,,269,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1752.6889998912811,34,382,147
CourtFarming_HTStake.sol,,111,DynaMOSA,true,0.625,13,32,0.40625,73,109,0.6697247706422018,20,20,1,4,4,1,1714.880000114441,27,306,147
TimeMiner.sol,,602,DynaMOSA,true,0.7906976744186046,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,1711.5610001087189,37,414,147
Fomp.sol,,413,DynaMOSA,true,0.7142857142857143,8,24,0.3333333333333333,65,92,0.7065217391304348,19,19,1,17,20,0.85,1760.3710000514984,39,430,33
TetherToken.sol,,454,DynaMOSA,true,0.7358490566037735,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,1739.1820001602173,28,312,33
KPLAY.sol,,111,DynaMOSA,true,0.7222222222222222,2,12,0.16666666666666666,92,124,0.7419354838709677,41,46,0.8913043478260869,41,50,0.82,1737.691999912262,25,279,33
GardenContractV2.sol,,233,DynaMOSA,true,0.27586206896551724,7,62,0.11290322580645161,50,197,0.25380710659898476,25,32,0.78125,0,22,0,1739.3120000362396,20,228,33
XenoFelix.sol,,679,DynaMOSA,true,0.7375886524822695,5,18,0.2777777777777778,105,151,0.695364238410596,54,63,0.8571428571428571,47,60,0.7833333333333333,1743.9729998111725,26,291,33
GreenMarkTrust.sol,,865,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1751.505000114441,33,367,33
OnXFinance.sol,,292,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1748.8739998340607,26,292,33
FairStockEquity.sol,,32,DynaMOSA,true,0.5975609756097561,1,6,0.16666666666666666,58,120,0.48333333333333334,26,28,0.9285714285714286,32,48,0.6666666666666666,1755.6870000362396,18,205,33
Rexona.sol,,56,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1754.2780001163483,26,294,33
ANRXToken.sol,,785,Random,false,0.782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,1806.4700000286102,272,272,44
Token50X100.sol,,643,Random,false,0.35526315789473684,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1802.031000137329,320,320,44
MarsStakingRewards.sol,,47,Random,false,0.6229508196721312,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,1808.6619999408722,271,271,44
TokenDispatch.sol,,526,Random,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1763.8099999427795,1000,1000,44
TPA.sol,,590,Random,false,0.7590361445783133,5,18,0.2777777777777778,106,150,0.7066666666666667,58,65,0.8923076923076924,44,56,0.7857142857142857,1804.076000213623,225,225,44
Baz.sol,,123,Random,false,0.9,7,8,0.875,14,16,0.875,2,2,1,0,0,0,1811.949000120163,456,456,44
CourtFarming_RoomLPStake.sol,,299,Random,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1806.797000169754,309,309,44
Reentrance.sol,,211,Random,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,1806.954999923706,374,374,44
Revive.sol,,872,Random,false,0.7333333333333333,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,1803.835000038147,323,323,44
ThriftToken.sol,,136,Random,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1803.9140000343323,399,399,44
RainbowRAK.sol,,951,DynaMOSA,true,0.5625,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,1740.2590000629425,25,277,39
StakingDextoken.sol,,245,DynaMOSA,true,0.6781609195402298,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,1734.1890001296997,27,300,39
SLTDStaking.sol,,938,DynaMOSA,true,0.5161290322580645,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1730.680999994278,26,288,39
BlueICE.sol,,554,DynaMOSA,true,0.6,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,1778.6219999790192,25,275,39
DmmControllerV2.sol,,609,DynaMOSA,true,0.1277533039647577,0,14,0,43,258,0.16666666666666666,21,111,0.1891891891891892,10,102,0.09803921568627451,1601.8029999732971,7,86,39
SALESCONTRACT.sol,,187,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1735.0880000591278,33,368,39
vnxManager.sol,,328,DynaMOSA,true,0.6458333333333334,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,1742.7139999866486,49,540,39
DJCoin.sol,,276,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1712.1470000743866,26,287,39
LIBERAPAY.sol,,789,DynaMOSA,true,0.6239316239316239,5,28,0.17857142857142858,83,141,0.5886524822695035,34,39,0.8717948717948718,40,50,0.8,1722.25,24,265,39
MisesLegacyPool.sol,,644,DynaMOSA,true,0.7407407407407407,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1733.4700000286102,29,321,111
DMONDETHRewards.sol,,287,DynaMOSA,true,0.6421052631578947,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1715.5390000343323,25,281,111
RIT.sol,,696,DynaMOSA,true,0.6415094339622641,0,2,0,41,66,0.6212121212121212,20,29,0.6896551724137931,14,22,0.6363636363636364,1743.7760000228882,35,386,111
afiController.sol,,888,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1768.7160000801086,67,739,111
WolfStakingRewards.sol,,318,DynaMOSA,true,0.45652173913043476,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,1716.223000049591,26,292,111
POWToken.sol,,283,DynaMOSA,true,0.33714285714285713,6,26,0.23076923076923078,50,209,0.23923444976076555,28,63,0.4444444444444444,23,86,0.26744186046511625,1705.3639998435974,19,212,111
Core_Fi_V3.sol,,841,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1796.829999923706,31,347,111
JGNRewards.sol,,330,DynaMOSA,true,0.7857142857142857,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1745.1399998664856,28,315,111
MetaCoin2.sol,,185,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1735.114000082016,20,230,111
DSP.sol,,676,DynaMOSA,true,0.7605633802816901,5,18,0.2777777777777778,110,154,0.7142857142857143,56,64,0.875,49,60,0.8166666666666667,1693.4639999866486,19,218,111
Controller.sol,,319,DynaMOSA,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1709.986999988556,32,352,4
Voting.sol,,555,DynaMOSA,false,0.1773049645390071,0,30,0,28,250,0.112,25,111,0.22522522522522523,9,94,0.09574468085106383,1681.2799999713898,13,149,4
GUMARewards.sol,,909,DynaMOSA,false,0.625,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1752.7969999313354,26,296,4
CryptoGhost.sol,,646,DynaMOSA,false,0.9,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1500.1470000743866,3,42,4
YieldFarmLP2.sol,,171,DynaMOSA,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1720.7160000801086,20,226,4
BAE.sol,,907,DynaMOSA,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1724.3289999961853,15,174,4
CryptoSecureBankToken.sol,,354,DynaMOSA,false,0.7966101694915254,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1735.0080001354218,20,228,4
Dipex.sol,,854,DynaMOSA,false,0.4666666666666667,7,22,0.3181818181818182,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1768.457999944687,29,327,4
BTCParamV2.sol,,466,DynaMOSA,false,0.17857142857142858,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1743.1579999923706,39,436,4
DSP.sol,,140,DynaMOSA,true,0.7535211267605634,4,18,0.2222222222222222,107,154,0.6948051948051948,56,64,0.875,48,60,0.8,1692.244999885559,19,210,81
MisesLegacyPool.sol,,269,DynaMOSA,true,0.7407407407407407,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1730.930999994278,28,311,81
Core_Fi_V3.sol,,177,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1791.630000114441,29,325,81
DMONDETHRewards.sol,,184,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1717.5929999351501,26,296,81
afiController.sol,,156,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1737.4539999961853,37,409,81
POWToken.sol,,505,DynaMOSA,true,0.33714285714285713,6,26,0.23076923076923078,50,209,0.23923444976076555,28,63,0.4444444444444444,23,86,0.26744186046511625,1706.1299998760223,19,211,81
RIT.sol,,480,DynaMOSA,true,0.6415094339622641,0,2,0,39,66,0.5909090909090909,20,29,0.6896551724137931,14,22,0.6363636363636364,1746.148999929428,35,393,81
JGNRewards.sol,,705,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1741.6619999408722,29,323,81
MetaCoin2.sol,,467,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1739.933000087738,23,253,81
AntiBaseProtocol.sol,,142,DynaMOSA,true,0.8157894736842105,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,24,26,0.9230769230769231,1773.3919999599457,23,261,18
Dynamic.sol,,406,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1748.936999797821,41,458,18
EdenCoin.sol,,353,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,1727.1770000457764,30,333,18
Cover_ZapIn_General_V1.sol,,45,DynaMOSA,true,0.30392156862745096,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1715.0590000152588,18,200,18
HTDD_contract.sol,,461,DynaMOSA,true,0.9047619047619048,0,0,0,26,26,1,5,5,1,16,16,1,1735.9900000095367,36,405,18
FrogDAO.sol,,886,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,1755.9830000400543,23,260,18
NasiLiquidityPoolFactory.sol,,526,DynaMOSA,true,0.1598360655737705,3,50,0.06,52,320,0.1625,20,106,0.18867924528301888,15,88,0.17045454545454544,1638.983999967575,10,118,18
SSTRewards.sol,,696,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1741.0249998569489,31,348,18
CryptoGhost.sol,,815,Random,false,0.9,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1814.4769999980927,85,85,65
Voting.sol,,381,Random,false,0.22695035460992907,0,30,0,37,250,0.148,32,111,0.2882882882882883,11,94,0.11702127659574468,1807.1110000610352,162,162,65
Dipex.sol,,284,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1804.2190001010895,367,367,65
CryptoSecureBankToken.sol,,691,Random,false,0.7966101694915254,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1802.7289998531342,238,238,65
BTCParamV2.sol,,292,Random,false,0.17857142857142858,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1807.720999956131,456,456,65
