Bank.sol,,779,sFuzz,false,false,0.8,2,2,1,8,11,0.7272727272727273,6,9,0.6666666666666666,0,2,0,5.22599983215332,895.212000131607,900.4379999637604,138,1520,1
Ownable.sol,,779,sFuzz,false,false,0,0,0,0,0,11,0,0,7,0,0,4,0,1.8619999885559082,898.3529999256134,900.2149999141693,467,5143,1
ERC20.sol,,779,sFuzz,false,false,0.75,0,0,0,17,34,0.5,9,12,0.75,4,12,0.3333333333333333,19.395000219345093,883.7509999275208,903.1460001468658,88,978,1
IERC20.sol,,779,sFuzz,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2719998359680176,897.7890000343323,900.0609998703003,377,4149,1
