StrategyDForceUSDC.sol,,753,DynaMOSA,false,false,0.5333333333333333,0,12,0,19,79,0.24050632911392406,16,18,0.8888888888888888,9,26,0.34615384615384615,10.266999959945679,889.8960001468658,900.1630001068115,137,1515,1
IController.sol,,753,DynaMOSA,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6640000343322754,897.4300000667572,900.0940001010895,342,3769,1
Rewards.sol,,753,DynaMOSA,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6619999408721924,897.4029998779297,900.0649998188019,329,3628,1
