ERC20.sol,,726,DynaMOSA,false,false,0.75,0,0,0,17,35,0.4857142857142857,9,12,0.75,5,14,0.35714285714285715,4.9670000076293945,895.8180000782013,900.7850000858307,156,1723,1
IERC20.sol,,726,DynaMOSA,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0890002250671387,898.9249999523163,900.0140001773834,720,7923,1
