VBZRXWrapper.sol,,143,sFuzz,false,false,0.8888888888888888,4,10,0.4,27,47,0.574468085106383,11,11,1,1,4,0.25,5.434000015258789,894.5810000896454,900.0150001049042,202,2228,1
IERC20.sol,,143,sFuzz,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6600000858306885,898.4509999752045,900.1110000610352,681,7492,1
IVestingToken.sol,,143,sFuzz,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2319998741149902,898.8230001926422,900.0550000667572,655,7205,1
